-- Logs begin at Mon 2023-07-17 15:02:00 UTC, end at Tue 2023-07-18 02:31:06 UTC. --
Jul 18 02:18:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 18 02:18:14 ubuntu dstat.sh[96548]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 18 02:18:14 ubuntu dstat.sh[96548]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 18 02:29:52 ubuntu dstat.sh[96548]: 18-07 02:29:52|  8   2  89   1   0|4957M  142M  199M 2529M|3168k   30k|   0   176k|   0  22.0 |3070  3416 |0.90 1.70 1.38|3.0   0 2.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:53 ubuntu dstat.sh[96548]: 18-07 02:29:53|  9   3  85   2   0|4958M  137M  199M 2534M|2732k   25k|   0    21M|   0   437 |3666  3512 |0.90 1.70 1.38|2.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:54 ubuntu dstat.sh[96548]: 18-07 02:29:54|  5   2  92   1   0|4958M  137M  199M 2534M|  38k 6554 |   0   432k|   0  17.0 |1926  2784 |0.90 1.70 1.38|  0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:55 ubuntu dstat.sh[96548]: 18-07 02:29:55| 12   1  85   1   0|4957M  137M  199M 2534M|  21k 4158 |   0   512k|   0  22.0 |1816  2768 |0.82 1.68 1.37|1.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:56 ubuntu dstat.sh[96548]: 18-07 02:29:56| 13   1  84   1   1|4958M  135M  199M 2534M|  70k   13k|   0   444k|   0  28.0 |1985  3093 |0.82 1.68 1.37|  0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:57 ubuntu dstat.sh[96548]: 18-07 02:29:57| 11   1  86   1   0|4959M  134M  199M 2535M|  49k   14k|   0   792k|   0  49.0 |2073  3168 |0.82 1.68 1.37|1.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:58 ubuntu dstat.sh[96548]: 18-07 02:29:58| 15   1  80   2   0|4960M  134M  199M 2535M|  16k 9520 |   0  1889k|   0  42.0 |2004  2932 |0.82 1.68 1.37|1.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:59 ubuntu dstat.sh[96548]: 18-07 02:29:59| 27   2  69   1   0|4961M  132M  199M 2536M|  19k   12k| 128k  564k|6.00  38.0 |2292  3285 |0.82 1.68 1.37|1.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:30:00 ubuntu dstat.sh[96548]: 18-07 02:30:00| 18   5  71   5   0|4963M  162M  200M 2503M|9973  2126 |   0  1669k|   0  72.9 |2084  2801 |0.92 1.68 1.38|1.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:30:01 ubuntu dstat.sh[96548]: 18-07 02:30:01| 21   7  71   1   0|4966M  142M  203M 2518M|  19k 8163 |   0  5036k|   0   121 |2433  3574 |0.92 1.68 1.38|1.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:30:02 ubuntu dstat.sh[96548]: 18-07 02:30:02| 20   5  70   3   0|4972M  151M  202M 2505M|  17k 9030 |   0  1197k|   0  49.9 |2158  3166 |0.92 1.68 1.38|2.0   0 2.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:30:03 ubuntu dstat.sh[96548]: 18-07 02:30:03| 20   4  69   4   0|4974M  141M  203M 2512M|  22k   11k|   0  5928k|   0  93.9 |2366  3316 |0.92 1.68 1.38|1.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:30:04 ubuntu dstat.sh[96548]: 18-07 02:30:04| 24  15  56   5   0|4990M  117M  201M 2522M|9484  1937 | 517k 1355k|21.1  45.1 |3159  5084 |0.92 1.68 1.38|5.0   0 231|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:30:05 ubuntu dstat.sh[96548]: 18-07 02:30:05| 22   4  69   3   0|4991M  141M  201M 2499M|  23k 6262 |8183B 2026k|2.00  78.9 |2203  3259 |1.16 1.72 1.39|1.0   0  25|   0     0 |   0     0 | 25  301    0    9    1
Jul 18 02:30:06 ubuntu dstat.sh[96548]: 18-07 02:30:06| 21   6  69   2   0|4998M  141M  200M 2495M|  15k 7593 |   0  2057k|   0  53.9 |2022  3169 |1.16 1.72 1.39|1.0   0   0|   0     0 |   0     0 | 25  301    0    9    1
Jul 18 02:30:07 ubuntu dstat.sh[96548]: 18-07 02:30:07| 24   4  69   1   0|4991M  126M  200M 2515M|  20k   11k|   0  1951k|   0  69.1 |2302  3315 |1.16 1.72 1.39|2.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:30:08 ubuntu dstat.sh[96548]: 18-07 02:30:08| 19   4  75   1   0|4977M  132M  201M 2523M|  16k 7627 |  76k 4712k|6.99  80.9 |2286  3369 |1.16 1.72 1.39|  0   0 1.0|   0     0 |   0     0 | 25  301    1    8    1
Jul 18 02:30:09 ubuntu dstat.sh[96548]: 18-07 02:30:09|  7   3  87   2   0|4977M  152M  199M 2505M|  22k   16k| 264k  224k|18.0  21.0 |2012  3107 |1.16 1.72 1.39|  0   0   0|   0     0 |   0     0 | 25  302    0    8    1
Jul 18 02:30:10 ubuntu dstat.sh[96548]: 18-07 02:30:10| 11  14  71   3   0|4994M  162M  199M 2477M|  14k 3322 | 252k  380k|17.0  15.0 |3359  5588 |1.07 1.69 1.38|2.0   0 296|   0     0 |   0     0 | 24  299    0    8    4
Jul 18 02:30:11 ubuntu dstat.sh[96548]: 18-07 02:30:11| 36   6  57   1   1|4969M  187M  199M 2477M|  20k   10k|  52k  565k|8.02  33.1 |2516  3411 |1.07 1.69 1.38|2.0   0  42|   0     0 |   0     0 | 24  299    0    8    1
Jul 18 02:30:12 ubuntu dstat.sh[96548]: 18-07 02:30:12| 43  11  45   0   0|4981M  174M  199M 2479M|  17k 8026 | 525k 1029k|5.01  32.0 |2672  3596 |1.07 1.69 1.38|2.0   0  52|   0     0 |   0     0 | 24  299    0    8    1
Jul 18 02:30:13 ubuntu dstat.sh[96548]: 18-07 02:30:13| 42  14  42   0   0|5010M  144M  199M 2479M|  21k 9635 | 604k 1259k|6.99  38.0 |9453    19k|1.07 1.69 1.38|6.0   0  57|   0     0 |   0     0 | 24  299    0    8    1
Jul 18 02:30:14 ubuntu dstat.sh[96548]: 18-07 02:30:14| 26   7  66   0   0|4932M  223M  199M 2479M|  24k   15k|  48k 1892k|5.99  21.0 |2498  3034 |1.07 1.69 1.38|5.0   0  36|   0     0 |   0     0 | 24  299    0    8    1
Jul 18 02:30:15 ubuntu dstat.sh[96548]: 18-07 02:30:15| 42  12  45   1   0|4966M  188M  199M 2479M|  20k 1982 | 104k  690k|11.0  25.1 |  12k   38k|1.23 1.71 1.39|1.0   0  94|   0     0 |   0     0 | 25  299    0    8    1
Jul 18 02:30:16 ubuntu dstat.sh[96548]: 18-07 02:30:16| 26   9  62   1   0|4935M  219M  199M 2479M|  18k 7541 |   0   592k|   0  45.0 |  13k   25k|1.23 1.71 1.39|3.0 1.0  43|   0     0 |   0     0 | 25  299    0    8    1
Jul 18 02:30:17 ubuntu dstat.sh[96548]: 18-07 02:30:17| 41   7  50   1   0|4933M  221M  199M 2479M| 260k  251k|   0  1219k|   0   115 |3423  5109 |1.23 1.71 1.39|2.0   0  39|   0     0 |   0     0 | 25  299    0    8    1
Jul 18 02:30:18 ubuntu dstat.sh[96548]: 18-07 02:30:18| 24   6  65   2   0|4942M  208M  200M 2482M|  32k   25k| 565k 1474k|12.0  54.1 |2642  4015 |1.23 1.71 1.39|1.0   0  42|   0     0 |   0     0 | 25  299    0    8    1
Jul 18 02:30:19 ubuntu dstat.sh[96548]: 18-07 02:30:19| 25   6  66   3   0|4947M  203M  200M 2482M| 400k  394k|  28k 1585k|4.00  96.0 |4421  8306 |1.23 1.71 1.39|1.0   0  36|   0     0 |   0     0 | 25  321    0   10    1
Jul 18 02:30:20 ubuntu dstat.sh[96548]: 18-07 02:30:20| 25   5  61   6   0|4948M  202M  200M 2483M| 521k  513k| 432k 1731k|23.0   173 |4553  8585 |1.53 1.77 1.41|  0 2.0  36|   0     0 |   0     0 | 25  323    0   16    1
Jul 18 02:30:21 ubuntu dstat.sh[96548]: 18-07 02:30:21| 19  14  63   2   0|4893M  256M  200M 2484M|  73k   66k| 481k 1535k|21.0   160 |4371  7785 |1.53 1.77 1.41|3.0   0 303|   0     0 |   0     0 | 25  321    0   17    1
Jul 18 02:30:22 ubuntu dstat.sh[96548]: 18-07 02:30:22| 14  13  66   6   0|4894M  251M  200M 2488M|  32k   25k|4514k  300k|87.0  29.0 |3258  5070 |1.53 1.77 1.41|  0 1.0 216|   0     0 |   0     0 | 25  321    0   19    1
Jul 18 02:30:23 ubuntu dstat.sh[96548]: 18-07 02:30:23|  7   6  80   5   0|4877M  266M  200M 2489M|  21k   11k|1655k   13M|36.0   625 |3633  3947 |1.53 1.77 1.41|1.0   0  51|   0     0 |   0     0 | 25  322    0   19    1
Jul 18 02:30:24 ubuntu dstat.sh[96548]: 18-07 02:30:24|  4   2  71  21   0|4877M  266M  200M 2490M|  12k 3627 | 168k   36k|41.9  8.99 |2265  2989 |1.53 1.77 1.41|1.0 1.0  36|   0     0 |   0     0 | 25  322    0   18    1
Jul 18 02:30:25 ubuntu dstat.sh[96548]: 18-07 02:30:25|  6   3  83   6   1|4882M  260M  200M 2490M|  34k   10k| 808k 2969k| 190   175 |2925  4260 |1.49 1.76 1.41|2.0   0  41|   0     0 |   0     0 | 25  322    0   18    1
Jul 18 02:30:26 ubuntu dstat.sh[96548]: 18-07 02:30:26|  5   3  89   1   0|4883M  260M  200M 2490M| 203k   27k|   0   281k|   0  35.1 |2522  3724 |1.49 1.76 1.41|2.0   0  36|   0     0 |   0     0 | 25  322    0   18    1
Jul 18 02:30:27 ubuntu dstat.sh[96548]: 18-07 02:30:27|  7   4  88   0   0|4884M  258M  200M 2490M|1737k   43k|   0   159k|   0  26.9 |3258  3716 |1.49 1.76 1.41|1.0   0  34|   0     0 |   0     0 | 25  322    0   18    1
Jul 18 02:30:28 ubuntu dstat.sh[96548]: 18-07 02:30:28| 22   9  65   2   0|4947M  192M  200M 2493M|4440k  152k|2472k  589k|28.1  51.1 |8055    11k|1.49 1.76 1.41|1.0   0  40|   0     0 |   0     0 | 25  324    0   20    1
Jul 18 02:30:29 ubuntu dstat.sh[96548]: 18-07 02:30:29| 12   3  83   0   0|4959M  180M  200M 2493M|  40k   14k|   0   279k|   0  29.9 |2249  3407 |1.49 1.76 1.41|2.0   0  37|   0     0 |   0     0 | 25  324    0   21    1
Jul 18 02:30:30 ubuntu dstat.sh[96548]: 18-07 02:30:30|  7   5  82   4   0|4866M  273M  200M 2494M|  73k  135k| 590k 1356k|46.1  29.1 |2462  3363 |1.37 1.73 1.40|1.0   0  59|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:31 ubuntu dstat.sh[96548]: 18-07 02:30:31| 10  17  69   3   1|4875M  264M  200M 2494M|  23k   15k| 536k 1280k|87.0   107 |3796  6376 |1.37 1.73 1.40|2.0   0 382|   0     0 |   0     0 | 24  323    0   18    1
Jul 18 02:30:32 ubuntu dstat.sh[96548]: 18-07 02:30:32| 12  21  65   1   1|4874M  264M  200M 2495M|  16k 9263 | 300k  612k|67.0  73.0 |4007  7102 |1.37 1.73 1.40|1.0   0 597|   0     0 |   0     0 | 24  323    0   18    1
Jul 18 02:30:33 ubuntu dstat.sh[96548]: 18-07 02:30:33| 13  20  64   2   0|4875M  263M  200M 2495M|  16k 7981 |   0  6177k|   0   362 |4734  8488 |1.37 1.73 1.40|1.0   0 569|   0     0 |   0     0 | 24  323    0   18    1
Jul 18 02:30:34 ubuntu dstat.sh[96548]: 18-07 02:30:34| 12  22  65   1   0|4874M  264M  200M 2495M|  10k 1989 |   0    46M|   0   309 |4530  6944 |1.37 1.73 1.40|1.0   0 579|   0     0 |   0     0 | 24  323    0   18    1
Jul 18 02:30:35 ubuntu dstat.sh[96548]: 18-07 02:30:35| 13  20  62   4   0|4863M  275M  200M 2495M|  20k 3685 |   0  5414k|   0   280 |4507  7821 |1.34 1.71 1.40|1.0   0 567|   0     0 |   0     0 | 24  323    0   19    1
Jul 18 02:30:36 ubuntu dstat.sh[96548]: 18-07 02:30:36| 12  20  66   0   1|4864M  274M  200M 2495M|  17k 6554 |   0   937k|   0  89.7 |4179  7475 |1.34 1.71 1.40|1.0   0 599|   0     0 |   0     0 | 24  323    0   18    1
Jul 18 02:30:37 ubuntu dstat.sh[96548]: 18-07 02:30:37| 14  17  66   1   0|4863M  274M  200M 2495M|  23k   11k|   0  1311k|   0  99.2 |4154  7480 |1.34 1.71 1.40|2.0   0 569|   0     0 |   0     0 | 24  323    0   18    1
Jul 18 02:30:38 ubuntu dstat.sh[96548]: 18-07 02:30:38| 10  22  66   1   0|4863M  275M  200M 2495M|  20k 7986 |   0  1202k|   0  88.9 |4089  7129 |1.34 1.71 1.40|1.0   0 542|   0     0 |   0     0 | 24  323    0   18    1
Jul 18 02:30:39 ubuntu dstat.sh[96548]: 18-07 02:30:39| 22  23  47   6   0|4873M  263M  200M 2496M|  18k   10k|  32k   93M|4.01   427 |9907    22k|1.34 1.71 1.40|1.0   0 419|   0     0 |   0     0 | 24  323    0   19    1
Jul 18 02:30:40 ubuntu dstat.sh[96548]: 18-07 02:30:40| 15  10  70   0   0|4874M  263M  200M 2496M|  15k 1915 |   0     0 |   0     0 |  19k   43k|1.31 1.70 1.40|  0   0  54|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:41 ubuntu dstat.sh[96548]: 18-07 02:30:41|  9   8  82   1   1|4869M  268M  200M 2495M|  19k   10k|   0   922k|   0  66.1 |2629  4524 |1.31 1.70 1.40|1.0   0 129|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:42 ubuntu dstat.sh[96548]: 18-07 02:30:42|  4   4  89   0   0|4868M  269M  200M 2495M|  21k   12k|   0   299k|   0  26.9 |2374  3958 |1.31 1.70 1.40|  0   0 105|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:43 ubuntu dstat.sh[96548]: 18-07 02:30:43|  4   1  93   0   0|4866M  272M  200M 2495M|  20k   10k|   0   132k|   0  23.0 |1989  3237 |1.31 1.70 1.40|1.0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:44 ubuntu dstat.sh[96548]: 18-07 02:30:44|  4   1  95   0   0|4866M  271M  200M 2495M|  15k 5392 |   0  1907k|   0  31.0 |1965  2756 |1.31 1.70 1.40|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:45 ubuntu dstat.sh[96548]: 18-07 02:30:45|  3   1  95   1   1|4866M  271M  200M 2495M|  16k 1824 |   0   440k|   0  17.0 |1575  2608 |1.20 1.67 1.39|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:46 ubuntu dstat.sh[96548]: 18-07 02:30:46|  4   1  93   0   0|4866M  271M  200M 2495M|  25k   16k|   0   192k|   0  28.0 |1924  3162 |1.20 1.67 1.39|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:47 ubuntu dstat.sh[96548]: 18-07 02:30:47|  3   1  93   1   0|4866M  271M  200M 2495M|  22k   12k|   0   540k|   0  47.0 |2075  3351 |1.20 1.67 1.39|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:48 ubuntu dstat.sh[96548]: 18-07 02:30:48|  3   1  94   0   0|4866M  272M  200M 2495M|  14k 7438 |   0   144k|   0  23.0 |1798  3068 |1.20 1.67 1.39|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:49 ubuntu dstat.sh[96548]: 18-07 02:30:49|  3   1  94   1   0|4866M  272M  200M 2495M|  16k 6153 |   0  2838k|   0  38.1 |1899  3082 |1.20 1.67 1.39|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:50 ubuntu dstat.sh[96548]: 18-07 02:30:50|  2   1  95   0   0|4866M  272M  200M 2495M|  12k 1985 |   0     0 |   0     0 |1605  2604 |1.11 1.65 1.38|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:51 ubuntu dstat.sh[96548]: 18-07 02:30:51|  3   1  92   1   0|4866M  272M  200M 2495M|  19k 8012 |  32k  656k|1.00  58.0 |2035  3405 |1.11 1.65 1.38|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:52 ubuntu dstat.sh[96548]: 18-07 02:30:52|  3   1  94   0   0|4866M  272M  200M 2495M|  18k 8494 |   0   120k|   0  17.0 |1914  3152 |1.11 1.65 1.38|  0   0 2.0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:53 ubuntu dstat.sh[96548]: 18-07 02:30:53|  3   1  94   0   0|4866M  272M  200M 2495M|  17k 8521 |   0   188k|   0  24.0 |1836  3101 |1.11 1.65 1.38|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:54 ubuntu dstat.sh[96548]: 18-07 02:30:54|  4   1  94   1   0|4866M  272M  200M 2495M|  11k 3483 |   0  1725k|   0   274 |2379  2826 |1.11 1.65 1.38|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:55 ubuntu dstat.sh[96548]: 18-07 02:30:55|  4   0  95   0   0|4866M  272M  200M 2495M|  14k 2363 |   0   236k|   0  13.0 |1623  2646 |1.02 1.62 1.37|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:56 ubuntu dstat.sh[96548]: 18-07 02:30:56|  3   1  93   0   0|4866M  272M  200M 2495M|  33k   11k|   0   196k|   0  28.0 |1997  3053 |1.02 1.62 1.37|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:57 ubuntu dstat.sh[96548]: 18-07 02:30:57|  5   1  93   1   0|4866M  272M  200M 2495M|  28k   13k|   0   436k|   0  42.0 |2070  3155 |1.02 1.62 1.37|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:58 ubuntu dstat.sh[96548]: 18-07 02:30:58|  2   0  94   0   0|4866M  272M  200M 2495M|  20k 7814 |   0   132k|   0  21.0 |1994  3082 |1.02 1.62 1.37|  0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:30:59 ubuntu dstat.sh[96548]: 18-07 02:30:59|  5   1  93   1   0|4866M  272M  200M 2495M|  22k   12k|   0  3384k|   0   112 |2259  3344 |1.02 1.62 1.37|  0   0   0|   0     0 |   0     0 | 25  323    0   19    1
Jul 18 02:31:00 ubuntu dstat.sh[96548]: 18-07 02:31:00|  2   1  95   0   0|4866M  272M  200M 2495M|  13k 1847 |   0     0 |   0     0 |1737  2717 |0.94 1.59 1.37|1.0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:31:01 ubuntu dstat.sh[96548]: 18-07 02:31:01|  3   1  92   1   0|4866M  272M  200M 2495M|  19k 8712 |   0   704k|   0  62.0 |2013  3335 |0.94 1.59 1.37|1.0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:31:02 ubuntu dstat.sh[96548]: 18-07 02:31:02|  4   1  94   0   0|4866M  272M  200M 2495M|  15k 7551 |   0   140k|   0  22.0 |1778  2915 |0.94 1.59 1.37|  0   0 2.0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:31:03 ubuntu dstat.sh[96548]: 18-07 02:31:03|  4   1  94   0   0|4866M  272M  200M 2495M|  16k 6714 |   0   216k|   0  27.0 |1765  2957 |0.94 1.59 1.37|2.0   0   0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:31:04 ubuntu dstat.sh[96548]: 18-07 02:31:04|  7   2  90   1   0|4866M  271M  200M 2495M| 114k 2641 |  52k    0 |5.00     0 |1797  2495 |0.94 1.59 1.37|  0   0 4.0|   0     0 |   0     0 | 25  323    0   18    1
Jul 18 02:31:05 ubuntu dstat.sh[96548]: 18-07 02:31:05| 11   5  85   1   1|4875M  262M  200M 2495M| 236k 7122 |   0   516k|   0  23.0 |1864  2681 |0.94 1.58 1.36|2.0   0  16|   0     0 |   0     0 | 25  325    0   18    1
Jul 18 02:31:06 ubuntu dstat.sh[96548]: 18-07 02:31:06| 11   4  79   4   0|4866M  271M  200M 2495M| 134k   14k| 188k  347k|6.99  22.0 |2185  3185 |0.94 1.58 1.36|  0   0  17|   0     0 |   0     0 | 25  323    0   19    1
