-- Logs begin at Thu 2023-07-13 13:07:04 UTC, end at Thu 2023-07-13 14:59:11 UTC. --
Jul 13 14:23:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 13 14:23:13 ubuntu dstat.sh[82492]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 13 14:23:13 ubuntu dstat.sh[82492]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 13 14:57:15 ubuntu dstat.sh[82492]: 13-07 14:57:15| 32   8  56   2   0|6008M 1298M   91M  583M| 215k  206k| 160k  747k|2.99  67.9 |3314  5114 |1.45 1.48 1.45|4.0   0  26|   0     0 |   0     0 | 25  433    0   98   12
Jul 13 14:57:16 ubuntu dstat.sh[82492]: 13-07 14:57:16| 44   8  45   0   0|6009M 1296M   91M  583M| 382k  367k|5114B  751k|2.00  64.9 |3774  6355 |1.45 1.48 1.45|3.0   0  34|   0     0 |   0     0 | 25  434    0   96   12
Jul 13 14:57:17 ubuntu dstat.sh[82492]: 13-07 14:57:17| 33   3  60   3   0|6005M 1301M   91M  583M| 189k   53k| 125k 9888k|1.00   812 |3499  3933 |1.45 1.48 1.45|2.0   0   0|   0     0 |   0     0 | 25  433    0   96   12
Jul 13 14:57:18 ubuntu dstat.sh[82492]: 13-07 14:57:18| 28  12  57   2   0|6025M 1280M   91M  584M| 316k  303k|4108B  710k|2.01  61.2 |6222    10k|1.45 1.48 1.45|4.0   0 3.0|   0     0 |   0     0 | 26  433    0   95   12
Jul 13 14:57:19 ubuntu dstat.sh[82492]: 13-07 14:57:19| 26   3  64   7   0|6014M 1290M   91M  584M| 577k  566k|1022B 5090k|1.00   362 |4468  7239 |1.45 1.48 1.45|2.0 1.0   0|   0     0 |   0     0 | 26  434    0   95   12
Jul 13 14:57:20 ubuntu dstat.sh[82492]: 13-07 14:57:20| 37  11  47   2   0|6002M 1303M   91M  584M| 640k  541k|  16k 1499k|       111 |5910    12k|1.41 1.47 1.45|2.0   0  74|   0     0 |   0     0 | 25  432    0   94   12
Jul 13 14:57:21 ubuntu dstat.sh[82492]: 13-07 14:57:21| 25   3  70   1   0|6001M 1303M   91M  584M| 496k  477k|   0  1120k|   0   112 |3845  6201 |1.41 1.47 1.45|1.0   0   0|   0     0 |   0     0 | 25  434    0   95   12
Jul 13 14:57:22 ubuntu dstat.sh[82492]: 13-07 14:57:22| 18   3  75   4   0|6001M 1302M   91M  584M| 373k  363k|   0  1397k|   0   151 |3997  6919 |1.41 1.47 1.45|2.0   0   0|   0     0 |   0     0 | 25  432    0   92   12
Jul 13 14:57:23 ubuntu dstat.sh[82492]: 13-07 14:57:23| 12   2  81   2   0|5992M 1312M   91M  584M| 191k  180k|   0  1910k|   0   170 |3434  6003 |1.41 1.47 1.45|  0   0   0|   0     0 |   0     0 | 25  433    0   94   12
Jul 13 14:57:24 ubuntu dstat.sh[82492]: 13-07 14:57:24| 14   4  78   4   0|5992M 1312M   91M  584M| 199k  185k|  52k 1441k|4.00   135 |3390  5613 |1.41 1.47 1.45|2.0   0   0|   0     0 |   0     0 | 25  433    0   93   12
Jul 13 14:57:25 ubuntu dstat.sh[82492]: 13-07 14:57:25| 17   2  74   3   0|5992M 1312M   92M  585M| 275k  262k|   0  1771k|   0   205 |3871  7054 |1.30 1.45 1.44|  0   0 1.0|   0     0 |   0     0 | 25  432    0   95   12
Jul 13 14:57:26 ubuntu dstat.sh[82492]: 13-07 14:57:26| 19   2  77   0   0|5992M 1311M   92M  585M| 377k  370k|   0   827k|   0  54.2 |2896  4642 |1.30 1.45 1.44|1.0   0   0|   0     0 |   0     0 | 25  433    0   90   12
Jul 13 14:57:27 ubuntu dstat.sh[82492]: 13-07 14:57:27| 28   4  58   9   0|5991M 1311M   92M  585M| 540k  533k|  16k 7297k|1.00   579 |5951    11k|1.30 1.45 1.44|1.0   0   0|   0     0 |   0     0 | 25  432    0   92   12
Jul 13 14:57:28 ubuntu dstat.sh[82492]: 13-07 14:57:28| 42   5  51   2   0|5991M 1311M   92M  586M| 841k  820k|   0  3899k|   0   330 |6094    10k|1.30 1.45 1.44|1.0   0 7.0|   0     0 |   0     0 | 25  434    0   91   12
Jul 13 14:57:29 ubuntu dstat.sh[82492]: 13-07 14:57:29| 43   4  49   3   0|5992M 1310M   92M  586M|1034k 1011k|   0  2787k|   0   282 |5683  9229 |1.30 1.45 1.44|1.0   0   0|   0     0 |   0     0 | 25  432    0   91   12
Jul 13 14:57:30 ubuntu dstat.sh[82492]: 13-07 14:57:30| 25   3  69   1   0|5992M 1309M   92M  586M| 528k  520k|   0  2170k|   0   162 |4045  6477 |1.35 1.46 1.45|1.0   0 6.0|   0     0 |   0     0 | 25  432    0   88   12
Jul 13 14:57:31 ubuntu dstat.sh[82492]: 13-07 14:57:31|  5   2  91   0   1|5992M 1310M   92M  586M|  20k   12k|   0   690k|   0  48.1 |2592  4128 |1.35 1.46 1.45|2.0   0 8.0|   0     0 |   0     0 | 25  434    0   88   12
Jul 13 14:57:32 ubuntu dstat.sh[82492]: 13-07 14:57:32| 13   6  77   1   0|5997M 1304M   92M  586M|1359k  214k|4094B  856k|53.0  61.0 |4220  6209 |1.35 1.46 1.45|  0 3.0  41|   0     0 |   0     0 | 25  433    0   83   12
Jul 13 14:57:33 ubuntu dstat.sh[82492]: 13-07 14:57:33| 34   6  55   3   0|5998M 1301M   93M  587M|2797k  508k|2304k 2118k| 155   236 |6663    11k|1.35 1.46 1.45|1.0   0  12|   0     0 |   0     0 | 25  433    0   84   12
Jul 13 14:57:34 ubuntu dstat.sh[82492]: 13-07 14:57:34| 39   4  56   1   0|5998M 1301M   93M  587M| 127k  119k|   0   672k|   0  60.0 |3226  7261 |1.35 1.46 1.45|4.0   0  34|   0     0 |   0     0 | 25  432    0   85   12
Jul 13 14:57:35 ubuntu dstat.sh[82492]: 13-07 14:57:35| 27   7  57   9   0|6091M 1209M   93M  587M| 833k   34M|   0    33M|   0  74.2 |9143  5474 |1.33 1.45 1.44|2.0   0 229|   0     0 |   0     0 | 25  432    0   77   11
Jul 13 14:57:36 ubuntu dstat.sh[82492]: 13-07 14:57:36| 59   6  34   0   0|6113M 1187M   93M  587M| 106k   99k|   0   448k|   0  26.0 |2928  4457 |1.33 1.45 1.44|5.0   0 248|   0     0 |   0     0 | 25  433    0   77   11
Jul 13 14:57:37 ubuntu dstat.sh[82492]: 13-07 14:57:37| 60   8  33   0   0|6132M 1167M   93M  587M|  33k   26k|   0   784k|   0  89.0 |3562  5596 |1.33 1.45 1.44|4.0   0 236|   0     0 |   0     0 | 25  432    0   75   10
Jul 13 14:57:38 ubuntu dstat.sh[82492]: 13-07 14:57:38| 41  15  41   1   0|6790M  510M   93M  587M| 120k  111k|   0  3777k|   0   324 |3256  4245 |1.33 1.45 1.44|4.0   0  68|   0     0 |   0     0 | 25  432    0   75   10
Jul 13 14:57:39 ubuntu dstat.sh[82492]: 13-07 14:57:39| 91   2   7   0   0|6790M  510M   93M  587M| 140k  132k|   0   545k|   0  31.1 |2919  3865 |1.33 1.45 1.44|5.0   0  48|   0     0 |   0     0 | 25  433    0   73   10
Jul 13 14:57:40 ubuntu dstat.sh[82492]: 13-07 14:57:40| 53  13  35   0   0|6790M  510M   93M  587M|  43k   33k|   0   573k|1.00  37.0 |2847  3569 |1.30 1.44 1.44|4.0   0  19|   0     0 |   0     0 | 25  432    0   80   10
Jul 13 14:57:41 ubuntu dstat.sh[82492]: 13-07 14:57:41| 91   1   7   0   0|6790M  509M   93M  587M| 156k  139k|   0   479k|   0  33.9 |3068  4044 |1.30 1.44 1.44|5.0   0  44|   0     0 |   0     0 | 25  433    0   73   10
Jul 13 14:57:42 ubuntu dstat.sh[82492]: 13-07 14:57:42| 35  14  48   0   0|6790M  510M   92M  587M| 192k  194k| 154k  524k|34.0  28.0 |2742  3480 |1.30 1.44 1.44|5.0   0  24|   0     0 |   0     0 | 25  432    0   73   10
Jul 13 14:57:43 ubuntu dstat.sh[82492]: 13-07 14:57:43| 90   2   9   0   0|6790M  510M   92M  587M| 119k  110k|   0   465k|   0  38.1 |2772  3600 |1.30 1.44 1.44|5.0   0  40|   0     0 |   0     0 | 25  432    0   71   10
Jul 13 14:57:44 ubuntu dstat.sh[82492]: 13-07 14:57:44| 51   7  38   2   0|6032M 1267M   92M  588M| 376k  128k|1249k  467k|52.9  40.0 |3852  5310 |1.30 1.44 1.44|1.0   0  45|   0     0 |   0     0 | 25  432    0   72   10
Jul 13 14:57:45 ubuntu dstat.sh[82492]: 13-07 14:57:45| 26   7  61   4   0|6005M 1294M   92M  588M|2459k  288k|2374k  735k| 105  47.0 |4891  5893 |1.35 1.45 1.45|2.0   0  36|   0     0 |   0     0 | 25  432    0   70   10
Jul 13 14:57:46 ubuntu dstat.sh[82492]: 13-07 14:57:46| 43  17  39   0   0|6019M 1279M   93M  589M| 422k  405k|9232B  918k|3.01  76.1 |5694  9026 |1.35 1.45 1.45|2.0   0  52|   0     0 |   0     0 | 26  433    0   70   10
Jul 13 14:57:47 ubuntu dstat.sh[82492]: 13-07 14:57:47| 26  11  59   2   0|6033M 1265M   93M  589M| 406k  389k|   0  1056k|1.00   111 |5363  9563 |1.35 1.45 1.45|1.0   0 2.0|   0     0 |   0     0 | 26  432    0   67   10
Jul 13 14:57:48 ubuntu dstat.sh[82492]: 13-07 14:57:48| 36   5  54   4   1|6031M 1266M   93M  589M| 717k  701k|   0    10M|   0   895 |6443  8507 |1.35 1.45 1.45|2.0   0  17|   0     0 |   0     0 | 26  434    0   69   10
Jul 13 14:57:49 ubuntu dstat.sh[82492]: 13-07 14:57:49| 28  10  57   3   0|6024M 1274M   93M  589M|2603k  379k|   0  1176k|      71.0 |6344  8827 |1.35 1.45 1.45|2.0   0  61|   0     0 |   0     0 | 25  432    0   67   10
Jul 13 14:57:50 ubuntu dstat.sh[82492]: 13-07 14:57:50| 53  10  37   0   0|6104M 1193M   93M  589M| 459k  446k|  12k 1393k|3.00   138 |3994  6048 |1.73 1.53 1.47|4.0   0 8.0|   0     0 |   0     0 | 25  433    0   69   11
Jul 13 14:57:51 ubuntu dstat.sh[82492]: 13-07 14:57:51| 20   3  72   4   0|6018M 1278M   93M  590M| 292k  275k|   0  1397k|   0   125 |4158  6345 |1.73 1.53 1.47|  0 2.0 1.0|   0     0 |   0     0 | 25  433    0   60   10
Jul 13 14:57:52 ubuntu dstat.sh[82492]: 13-07 14:57:52| 18   3  68   8   0|6004M 1292M   93M  590M| 306k  285k|   0  2236k|   0   210 |4643  7487 |1.73 1.53 1.47|1.0   0   0|   0     0 |   0     0 | 25  433    0   60   10
Jul 13 14:57:53 ubuntu dstat.sh[82492]: 13-07 14:57:53| 17   3  67  11   0|6004M 1292M   93M  590M| 340k  333k|   0  4854k|   0   336 |4329  6949 |1.73 1.53 1.47|1.0   0   0|   0     0 |   0     0 | 25  433    0   71   10
Jul 13 14:57:54 ubuntu dstat.sh[82492]: 13-07 14:57:54| 28   6  62   2   0|6021M 1259M   93M  606M|  33M   33M|   0    18M|   0   306 |4461  7733 |1.73 1.53 1.47|1.0   0 3.0|   0     0 |   0     0 | 25  432    0   84   10
Jul 13 14:57:55 ubuntu dstat.sh[82492]: 13-07 14:57:55| 26   6  68   0   1|6032M 1248M   93M  606M|  96k   81k|   0   674k|   0  56.2 |2743  4245 |1.67 1.52 1.47|2.0   0 7.0|   0     0 |   0     0 | 25  432    0   84   10
Jul 13 14:57:56 ubuntu dstat.sh[82492]: 13-07 14:57:56| 20   6  73   0   0|5996M 1284M   93M  606M| 113k   95k|   0   682k|   0  54.9 |3321  4876 |1.67 1.52 1.47|1.0   0 9.0|   0     0 |   0     0 | 25  433    0   84   10
Jul 13 14:57:57 ubuntu dstat.sh[82492]: 13-07 14:57:57|  8   3  86   0   0|5996M 1284M   93M  606M|  75k   59k|   0   699k|   0  60.9 |3020  4784 |1.67 1.52 1.47|  0   0 4.0|   0     0 |   0     0 | 25  432    0   81   10
Jul 13 14:57:58 ubuntu dstat.sh[82492]: 13-07 14:57:58|  8   3  88   1   0|5996M 1284M   93M  606M|  54k   46k|   0   877k|   0  57.0 |2598  4349 |1.67 1.52 1.47|  0   0 8.0|   0     0 |   0     0 | 25  433    0   81   10
Jul 13 14:57:59 ubuntu dstat.sh[82492]: 13-07 14:57:59|  8   5  84   1   0|6003M 1277M   93M  606M|1218k   73k|   0   432k|52.0  25.0 |3672  5176 |1.67 1.52 1.47|  0   0  43|   0     0 |   0     0 | 25  433    0   79   10
Jul 13 14:58:00 ubuntu dstat.sh[82492]: 13-07 14:58:00| 16   4  79   1   0|6009M 1271M   93M  606M| 139k  106k|  36k  909k|6.00  92.1 |3029  4542 |1.61 1.51 1.46|4.0   0 6.0|   0     0 |   0     0 | 25  433    0   87   10
Jul 13 14:58:01 ubuntu dstat.sh[82492]: 13-07 14:58:01| 27   5  68   0   0|6024M 1255M   93M  606M|  58k   49k|   0   626k|   0  65.2 |2683  4025 |1.61 1.51 1.46|2.0   0 6.0|   0     0 |   0     0 | 25  433    0   80   10
Jul 13 14:58:02 ubuntu dstat.sh[82492]: 13-07 14:58:02| 25   6  68   1   0|6010M 1269M   93M  606M|1142k   59k|1052k  283k|50.8  18.9 |2928  3747 |1.61 1.51 1.46|1.0   0  15|   0     0 |   0     0 | 25  433    0   80   10
Jul 13 14:58:03 ubuntu dstat.sh[82492]: 13-07 14:58:03| 24  10  55   8   0|6007M 1272M   93M  606M|4043k   18M|3466k 1042M| 193   483 |  14k   11k|1.61 1.51 1.46|1.0   0  52|   0     0 |   0     0 | 25  433    0   77   10
Jul 13 14:58:04 ubuntu dstat.sh[82492]: 13-07 14:58:04| 25   6  66   1   0|6000M 1279M   93M  606M| 105k   90k|   0   532k|           |3631  5830 |1.61 1.51 1.46|1.0   0  24|   0     0 |   0     0 | 25  433    0   78   10
Jul 13 14:58:05 ubuntu dstat.sh[82492]: 13-07 14:58:05| 16   2  78   2   0|6001M 1294M   93M  591M| 241k  219k|   0  1312k|   0   186 |4002  6312 |1.57 1.50 1.46|1.0   0   0|   0     0 |   0     0 | 25  433    0   77   10
Jul 13 14:58:06 ubuntu dstat.sh[82492]: 13-07 14:58:06|  8   2  86   1   0|6001M 1294M   93M  591M| 146k  127k|   0  1017k|   0   123 |3056  4982 |1.57 1.50 1.46|  0   0   0|   0     0 |   0     0 | 25  432    0   78   10
Jul 13 14:58:07 ubuntu dstat.sh[82492]: 13-07 14:58:07| 28   5  66   1   0|5998M 1297M   93M  591M| 636k  628k|   0   879k|   0  82.3 |3725  5903 |1.57 1.50 1.46|2.0   0   0|   0     0 |   0     0 | 25  433    0   79   10
Jul 13 14:58:08 ubuntu dstat.sh[82492]: 13-07 14:58:08| 33   4  59   2   0|5998M 1296M   93M  592M| 705k  695k|  40k 4324k|1.00   397 |5817  9675 |1.57 1.50 1.46|3.0   0   0|   0     0 |   0     0 | 25  434    0   80   10
Jul 13 14:58:09 ubuntu dstat.sh[82492]: 13-07 14:58:09| 46   5  46   2   0|5998M 1296M   93M  592M|1048k 1036k|   0  8654k|   0   667 |6605    12k|1.57 1.50 1.46|2.0   0   0|   0     0 |   0     0 | 25  432    0   81   10
Jul 13 14:58:10 ubuntu dstat.sh[82492]: 13-07 14:58:10| 35   3  61   1   0|5998M 1296M   93M  592M| 756k  747k|   0  1003k|   0   103 |3976  6636 |1.52 1.49 1.46|2.0   0 2.0|   0     0 |   0     0 | 25  432    0   87   10
Jul 13 14:58:11 ubuntu dstat.sh[82492]: 13-07 14:58:11| 16   1  81   0   0|5998M 1296M   93M  592M| 301k  294k|   0   551k|   0  44.9 |2719  4113 |1.52 1.49 1.46|1.0   0   0|   0     0 |   0     0 | 25  432    0   81   10
Jul 13 14:58:12 ubuntu dstat.sh[82492]: 13-07 14:58:12| 21   4  72   0   0|5997M 1297M   93M  592M| 390k  374k|   0   715k|   0  64.9 |3431  5558 |1.52 1.49 1.46|  0   0 7.0|   0     0 |   0     0 | 25  434    0   81   10
Jul 13 14:58:13 ubuntu dstat.sh[82492]: 13-07 14:58:13| 13   3  83   1   0|5997M 1296M   93M  592M| 239k  219k|   0   723k|   0  69.3 |2861  4518 |1.52 1.49 1.46|2.0   0   0|   0     0 |   0     0 | 25  434    0   81   10
Jul 13 14:58:14 ubuntu dstat.sh[82492]: 13-07 14:58:14| 12   2  83   1   0|5998M 1296M   93M  592M| 170k  164k|   0  1737k|   0   118 |3290  5638 |1.52 1.49 1.46|  0   0 4.0|   0     0 |   0     0 | 25  432    0   81   10
Jul 13 14:58:15 ubuntu dstat.sh[82492]: 13-07 14:58:15|  8   3  87   1   0|5997M 1296M   93M  593M| 122k  110k|   0   508k|   0  42.0 |2549  4098 |1.56 1.50 1.46|  0   0 8.0|   0     0 |   0     0 | 25  433    0   81   10
Jul 13 14:58:16 ubuntu dstat.sh[82492]: 13-07 14:58:16| 13   8  76   1   0|6003M 1290M   93M  593M|2610k  220k|   0   504k| 113  28.0 |5820  7028 |1.56 1.50 1.46|  0   0  72|   0     0 |   0     0 | 25  433    0   81   10
Jul 13 14:58:17 ubuntu dstat.sh[82492]: 13-07 14:58:17| 23   4  71   1   0|6008M 1285M   93M  593M| 189k  182k|   0   995k|   0  85.2 |3398  5345 |1.56 1.50 1.46|1.0   0  13|   0     0 |   0     0 | 25  433    0   81   10
Jul 13 14:58:18 ubuntu dstat.sh[82492]: 13-07 14:58:18| 44  16  38   1   0|6024M 1269M   93M  593M| 511k  494k|9195B 1481k|2.99   130 |5800  9297 |1.56 1.50 1.46|2.0   0  53|   0     0 |   0     0 | 26  433    0   81   10
Jul 13 14:58:19 ubuntu dstat.sh[82492]: 13-07 14:58:19| 36   9  49   5   0|6037M 1255M   93M  594M|9356k  673k|8427k   13M| 270  1193 |  15k   13k|1.56 1.50 1.46|2.0   0   0|   0     0 |   0     0 | 26  434    0   81   10
Jul 13 14:58:20 ubuntu dstat.sh[82492]: 13-07 14:58:20| 53   7  37   1   0|6016M 1276M   93M  594M|  14M 1038k|  12M 1376k| 407   152 |  13k   14k|1.83 1.56 1.48|2.0   0  26|   0     0 |   0     0 | 25  433    0   82   10
Jul 13 14:58:21 ubuntu dstat.sh[82492]: 13-07 14:58:21| 36  14  45   3   0|6014M 1277M   93M  594M|3099k  630k|   0  5653k|       435 |9230    15k|1.83 1.56 1.48|3.0 1.0 105|   0     0 |   0     0 | 25  433    0   83   10
Jul 13 14:58:22 ubuntu dstat.sh[82492]: 13-07 14:58:22| 19   2  73   2   0|6014M 1277M   93M  594M| 344k  323k|   0  2719k|   0   193 |4383  6651 |1.83 1.56 1.48|5.0   0   0|   0     0 |   0     0 | 25  433    0   81   11
Jul 13 14:58:23 ubuntu dstat.sh[82492]: 13-07 14:58:23| 16   3  77   2   0|6038M 1253M   93M  594M| 234k  218k|   0  2414k|   0   235 |4185  6716 |1.83 1.56 1.48|1.0 1.0   0|   0     0 |   0     0 | 25  433    0   81   10
Jul 13 14:58:24 ubuntu dstat.sh[82492]: 13-07 14:58:24| 14   3  79   1   0|5999M 1292M   93M  595M| 272k  263k|   0  1349k|   0   139 |3604  5794 |1.83 1.56 1.48|  0   0   0|   0     0 |   0     0 | 25  432    0   79   10
Jul 13 14:58:25 ubuntu dstat.sh[82492]: 13-07 14:58:25| 11   3  82   1   0|5998M 1293M   93M  595M| 220k  202k|   0  1475k|   0   165 |3744  6270 |1.69 1.53 1.47|1.0   0 1.0|   0     0 |   0     0 | 25  432    0   79   10
Jul 13 14:58:26 ubuntu dstat.sh[82492]: 13-07 14:58:26| 21   2  77   0   0|5999M 1292M   93M  595M| 371k  361k|   0   572k|   0  44.7 |2648  4079 |1.69 1.53 1.47|3.0 1.0   0|   0     0 |   0     0 | 25  434    0   76   10
Jul 13 14:58:27 ubuntu dstat.sh[82492]: 13-07 14:58:27| 30   2  66   1   0|5998M 1293M   94M  595M| 356k  348k|   0  3071k|   0   231 |3483  5699 |1.69 1.53 1.47|3.0   0 1.0|   0     0 |   0     0 | 25  434    0   78   10
Jul 13 14:58:28 ubuntu dstat.sh[82492]: 13-07 14:58:28| 33   3  62   2   0|5997M 1293M   94M  595M| 591k  583k|   0  2206k|   0   229 |4639  7859 |1.69 1.53 1.47|1.0   0   0|   0     0 |   0     0 | 25  435    0   79   10
Jul 13 14:58:29 ubuntu dstat.sh[82492]: 13-07 14:58:29| 30   3  65   1   0|5997M 1293M   94M  595M| 516k  504k|   0  1421k|   0   126 |3583  5781 |1.69 1.53 1.47|1.0   0 1.0|   0     0 |   0     0 | 25  434    0   81   10
Jul 13 14:58:30 ubuntu dstat.sh[82492]: 13-07 14:58:30| 31   4  62   3   0|5997M 1293M   94M  595M| 546k  528k|   0  6486k|   0   464 |4912  7991 |1.63 1.52 1.47|5.0   0 2.0|   0     0 |   0     0 | 25  434    0   82   10
Jul 13 14:58:31 ubuntu dstat.sh[82492]: 13-07 14:58:31| 33   4  61   3   0|5997M 1293M   94M  595M| 531k  522k|   0  5047k|   0   408 |6319    11k|1.63 1.52 1.47|2.0   0   0|   0     0 |   0     0 | 25  434    0   86   10
Jul 13 14:58:32 ubuntu dstat.sh[82492]: 13-07 14:58:32| 26   3  66   3   1|5849M 1439M   94M  597M| 206k  195k| 580k 1685k|11.0   161 |3617  5759 |1.63 1.52 1.47|  0 1.0   0|   0     0 |   0     0 | 25  432    0   87   10
Jul 13 14:58:33 ubuntu dstat.sh[82492]: 13-07 14:58:33| 20   3  72   5   0|5781M 1506M   94M  599M|  25k  320k|2889k 1074k|42.1   121 |2885  4148 |1.63 1.52 1.47|  0 1.0   0|   0     0 |   0     0 | 25  432    0   87   10
Jul 13 14:58:34 ubuntu dstat.sh[82492]: 13-07 14:58:34| 12   4  81   1   0|5799M 1487M   94M  599M|  73k   64k|  16k 1081k|4.00   124 |3523  8776 |1.63 1.52 1.47|3.0   0  32|   0     0 |   0     0 | 25  432    0   86   10
Jul 13 14:58:35 ubuntu dstat.sh[82492]: 13-07 14:58:35| 12   2  83   0   0|5779M 1507M   94M  599M| 129k  121k|   0   705k|   0  62.7 |3471  7544 |1.50 1.50 1.46|1.0   0 2.0|   0     0 |   0     0 | 25  432    0   87   10
Jul 13 14:58:36 ubuntu dstat.sh[82492]: 13-07 14:58:36|  4   2  92   0   0|5779M 1507M   94M  599M|  42k   34k|   0   392k|   0  20.0 |2072  3258 |1.50 1.50 1.46|1.0   0   0|   0     0 |   0     0 | 25  432    0   86   10
Jul 13 14:58:37 ubuntu dstat.sh[82492]: 13-07 14:58:37|  5   0  93   0   0|5779M 1507M   94M  599M|  21k   11k|   0   536k|   0  45.0 |2235  3527 |1.50 1.50 1.46|1.0   0   0|   0     0 |   0     0 | 25  432    0   86   10
Jul 13 14:58:38 ubuntu dstat.sh[82492]: 13-07 14:58:38|  5   0  93   0   0|5779M 1507M   94M  599M|  26k   11k|   0   160k|   0  23.0 |2202  3492 |1.50 1.50 1.46|  0   0   0|   0     0 |   0     0 | 25  432    0   86   10
Jul 13 14:58:39 ubuntu dstat.sh[82492]: 13-07 14:58:39|  5   2  91   0   0|5780M 1506M   94M  599M|  11k 3266 |   0  1839k|   0   115 |2417  3819 |1.50 1.50 1.46|  0   0   0|   0     0 |   0     0 | 25  432    0   86   10
Jul 13 14:58:40 ubuntu dstat.sh[82492]: 13-07 14:58:40|  7   2  89   0   0|5779M 1507M   94M  599M|  28k   22k|   0   368k|   0  36.0 |2366  3617 |1.38 1.47 1.45|  0   0 2.0|   0     0 |   0     0 | 25  432    0   85   10
Jul 13 14:58:41 ubuntu dstat.sh[82492]: 13-07 14:58:41|  6   1  91   1   0|5779M 1507M   94M  599M|  26k   17k|   0   344k|   0  42.0 |2410  3785 |1.38 1.47 1.45|  0   0   0|   0     0 |   0     0 | 25  432    0   85   10
Jul 13 14:58:42 ubuntu dstat.sh[82492]: 13-07 14:58:42|  3   1  92   1   0|5779M 1507M   94M  599M|  14k 6110 |   0   623k|   0  58.9 |2227  3592 |1.38 1.47 1.45|  0   0   0|   0     0 |   0     0 | 25  432    0   85   10
Jul 13 14:58:43 ubuntu dstat.sh[82492]: 13-07 14:58:43|  5   2  92   0   0|5779M 1507M   94M  599M|  34k   18k|8197B   36k|1.00  4.00 |1936  2939 |1.38 1.47 1.45|1.0   0   0|   0     0 |   0     0 | 25  432    0   85   10
Jul 13 14:58:44 ubuntu dstat.sh[82492]: 13-07 14:58:44|  5   1  92   0   1|5779M 1507M   94M  599M|  22k   15k|   0   360k|   0  39.0 |2197  3566 |1.38 1.47 1.45|1.0   0   0|   0     0 |   0     0 | 25  432    0   84   10
Jul 13 14:58:45 ubuntu dstat.sh[82492]: 13-07 14:58:45|  4   2  92   1   0|5779M 1506M   94M  599M|  32k   22k|   0   373k|   0  38.1 |2077  3304 |1.67 1.53 1.47|  0   0   0|   0     0 |   0     0 | 25  432    0   84   10
Jul 13 14:58:46 ubuntu dstat.sh[82492]: 13-07 14:58:46|  5   1  91   1   0|5779M 1506M   94M  599M|  11k 2299 |   0  3227k|   0   194 |2533  3893 |1.67 1.53 1.47|1.0   0   0|   0     0 |   0     0 | 25  432    0   83   10
Jul 13 14:58:47 ubuntu dstat.sh[82492]: 13-07 14:58:47|  3   2  93   0   0|5779M 1507M   94M  599M|  18k   11k|   0   456k|   0  40.0 |2053  3597 |1.67 1.53 1.47|  0   0   0|   0     0 |   0     0 | 25  432    0   83   10
Jul 13 14:58:48 ubuntu dstat.sh[82492]: 13-07 14:58:48|  4   2  93   1   0|5779M 1507M   94M  599M|  18k 8289 |   0   344k|   0  26.0 |1941  3271 |1.67 1.53 1.47|  0   0   0|   0     0 |   0     0 | 25  432    0   80   10
Jul 13 14:58:49 ubuntu dstat.sh[82492]: 13-07 14:58:49|  3   1  93   0   0|5779M 1507M   94M  599M|  11k 2888 |   0   492k|   0  33.0 |1889  2957 |1.67 1.53 1.47|  0   0   0|   0     0 |   0     0 | 25  432    0   80   10
Jul 13 14:58:50 ubuntu dstat.sh[82492]: 13-07 14:58:50|  4   2  88   5   0|5779M 1507M   94M  599M|  15k 8052 |   0  7971k|   0   902 |3652  3334 |1.54 1.51 1.46|1.0   0 2.0|   0     0 |   0     0 | 25  432    0   77   10
Jul 13 14:58:51 ubuntu dstat.sh[82492]: 13-07 14:58:51|  5   2  93   0   0|5779M 1507M   94M  599M|  22k   14k|   0   152k|   0  18.0 |2169  3222 |1.54 1.51 1.46|  0   0   0|   0     0 |   0     0 | 25  432    0   77   10
Jul 13 14:58:52 ubuntu dstat.sh[82492]: 13-07 14:58:52|  4   1  93   1   0|5779M 1507M   94M  599M|  11k 1920 |   0   492k|   0  40.0 |1996  3276 |1.54 1.51 1.46|  0   0   0|   0     0 |   0     0 | 25  432    0   76   10
Jul 13 14:58:53 ubuntu dstat.sh[82492]: 13-07 14:58:53|  4   1  94   0   0|5779M 1507M   94M  599M|  13k 4175 |   0   252k|   0  24.0 |1941  3219 |1.54 1.51 1.46|1.0   0   0|   0     0 |   0     0 | 25  432    0   76   10
Jul 13 14:58:54 ubuntu dstat.sh[82492]: 13-07 14:58:54|  8   3  87   0   0|5791M 1493M   94M  600M|  25k   17k|   0   343k|   0  35.9 |2732  4222 |1.54 1.51 1.46|1.0   0 3.0|   0     0 |   0     0 | 25  432    0   51   10
Jul 13 14:58:55 ubuntu dstat.sh[82492]: 13-07 14:58:55|  5   2  90   0   0|5792M 1493M   94M  599M|  18k 8271 |   0   364k|   0  36.0 |2470  3978 |1.41 1.48 1.46|  0   0   0|   0     0 |   0     0 | 25  432    0   51   10
